3JYO:	HEADER    OXIDOREDUCTASE                          22-SEP-09   3JYO              
3D1P:	HEADER    TRANSFERASE                             06-MAY-08   3D1P              
4GQ4:	HEADER    TRANSCRIPTION/TRANSCRIPTION INHIBITOR   22-AUG-12   4GQ4              
3NIR:	HEADER    PLANT PROTEIN                           16-JUN-10   3NIR              
5V01:	HEADER    STRUCTURAL GENOMICS UNKNOWN FUNCTION    28-FEB-17   5V01              
3UI4:	HEADER    ISOMERASE                               04-NOV-11   3UI4              
4IX3:	HEADER    TRANSFERASE                             24-JAN-13   4IX3              
1M7G:	HEADER    TRANSFERASE                             19-JUL-02   1M7G              
4IX7:	HEADER    DNA BINDING PROTEIN/DNA                 24-JAN-13   4IX7              
1JHJ:	HEADER    CELL CYCLE                              28-JUN-01   1JHJ              
4MYD:	HEADER    LYASE                                   27-SEP-13   4MYD              
3NI0:	HEADER    IMMUNE SYSTEM                           14-JUN-10   3NI0              
4YQD:	HEADER    TRANSFERASE/TRANSFERASE INHIBITOR       13-MAR-15   4YQD              
2QRL:	HEADER    OXIDOREDUCTASE                          28-JUL-07   2QRL              
1ROC:	HEADER    REPLICATION, CHAPERONE                  02-DEC-03   1ROC              
3VWN:	HEADER    HYDROLASE                               30-AUG-12   3VWN              
1KT6:	HEADER    TRANSPORT PROTEIN                       15-JAN-02   1KT6              
3VWC:	HEADER    HYDROLASE INHIBITOR                     22-AUG-12   3VWC              
4OI3:	HEADER    METAL BINDING PROTEIN                   18-JAN-14   4OI3              
1XT5:	HEADER    IMMUNE SYSTEM                           21-OCT-04   1XT5              
1K7J:	HEADER    STRUCTURAL GENOMICS, UNKNOWN FUNCTION   19-OCT-01   1K7J              
1ODM:	HEADER    OXIDOREDUCTASE                          19-FEB-03   1ODM              
1K7C:	HEADER    HYDROLASE                               19-OCT-01   1K7C              
2UZC:	HEADER    SIGNALING PROTEIN                       27-APR-07   2UZC              
1IX9:	HEADER    OXIDOREDUCTASE                          17-JUN-02   1IX9              
2R75:	HEADER    CELL CYCLE                              07-SEP-07   2R75              
5ERQ:	HEADER    TRANSFERASE                             15-NOV-15   5ERQ              
1GA6:	HEADER    HYDROLASE/HYDROLASE INHIBITOR           29-NOV-00   1GA6              
3SIG:	HEADER    HYDROLASE                               18-JUN-11   3SIG              
2IAY:	HEADER    TRANSLATION                             08-SEP-06   2IAY              
2W7Z:	HEADER    INHIBITOR                               06-JAN-09   2W7Z              
2NSZ:	HEADER    ANTITUMOR PROTEIN                       06-NOV-06   2NSZ              
5HJ9:	HEADER    HYDROLASE                               13-JAN-16   5HJ9              
2D3D:	HEADER    RNA BINDING PROTEIN                     27-SEP-05   2D3D              
2WH6:	HEADER    APOPTOSIS                               01-MAY-09   2WH6              
1E58:	HEADER    ISOMERASE                               19-JUL-00   1E58              
4YMY:	HEADER    TRANSPORT PROTEIN                       08-MAR-15   4YMY              
1BYI:	HEADER    LIGASE                                  15-OCT-98   1BYI              
4MVK:	HEADER    PROTEIN BINDING/PROTEIN FIBRIL          24-SEP-13   4MVK              
3B5M:	HEADER    STRUCTURAL GENOMICS, UNKNOWN FUNCTION   26-OCT-07   3B5M              
3B5N:	HEADER    MEMBRANE PROTEIN                        26-OCT-07   3B5N              
3B5O:	HEADER    OXIDOREDUCTASE                          26-OCT-07   3B5O              
5FB7:	HEADER    LIPID BINDING PROTEIN                   14-DEC-15   5FB7              
3TU8:	HEADER    UNKNOWN FUNCTION                        16-SEP-11   3TU8              
4X2U:	HEADER    HYDROLASE/HYDROLASE INHIBITOR           27-NOV-14   4X2U              
4X2R:	HEADER    ISOMERASE                               26-NOV-14   4X2R              
2HS1:	HEADER    HYDROLASE                               20-JUL-06   2HS1              
2HIN:	HEADER    TRANSCRIPTION                           29-JUN-06   2HIN              
4BVX:	HEADER    LIGASE                                  29-JUN-13   4BVX              
2P5K:	HEADER    DNA BINDING PROTEIN                     15-MAR-07   2P5K              
2D51:	HEADER    TRANSFERASE                             27-OCT-05   2D51              
3AYJ:	HEADER    OXIDOREDUCTASE                          07-MAY-11   3AYJ              
2FKK:	HEADER    VIRAL PROTEIN                           04-JAN-06   2FKK              
2P51:	HEADER    HYDROLASE, GENE REGULATION              14-MAR-07   2P51              
4R81:	HEADER    OXIDOREDUCTASE                          29-AUG-14   4R81              
3TUT:	HEADER    TRANSFERASE                             18-SEP-11   3TUT              
5DRG:	HEADER    FLUORESCENT PROTEIN                     15-SEP-15   5DRG              
3AWU:	HEADER    OXIDOREDUCTASE/METAL TRANSPORT          26-MAR-11   3AWU              
1IFR:	HEADER    IMMUNE SYSTEM                           13-APR-01   1IFR              
4HLY:	HEADER    DNA BINDING PROTEIN/DNA                 17-OCT-12   4HLY              
5J1J:	HEADER    TRANSCRIPTION                           29-MAR-16   5J1J              
5FBF:	HEADER    HYDROLASE                               14-DEC-15   5FBF              
2D5W:	HEADER    PEPTIDE BINDING PROTEIN                 07-NOV-05   2D5W              
3CLM:	HEADER    LYASE                                   19-MAR-08   3CLM              
3CWR:	HEADER    TRANSCRIPTION REGULATOR                 22-APR-08   3CWR              
2IA1:	HEADER    STRUCTURAL GENOMICS, UNKNOWN FUNCTION   06-SEP-06   2IA1              
4N02:	HEADER    ISOMERASE                               30-SEP-13   4N02              
4N03:	HEADER    TRANSPORT PROTEIN                       30-SEP-13   4N03              
5LZK:	HEADER    STRUCTURAL GENOMICS                     29-SEP-16   5LZK              
2IA7:	HEADER    UNKNOWN FUNCTION                        07-SEP-06   2IA7              
2R0X:	HEADER    OXIDOREDUCTASE                          21-AUG-07   2R0X              
4MNO:	HEADER    TRANSLATION                             11-SEP-13   4MNO              
1E5K:	HEADER    MOLYBDOPTERIN NUCLEOTIDYL-TRANSFERASE   27-JUL-00   1E5K              
2CZL:	HEADER    STRUCTURAL GENOMICS, UNKNOWN FUNCTION   13-JUL-05   2CZL              
5E1W:	HEADER    TRANSCRIPTION                           30-SEP-15   5E1W              
5AJG:	HEADER    FLUORESCENT PROTEIN                     24-FEB-15   5AJG              
1EVL:	HEADER    LIGASE                                  20-APR-00   1EVL              
4QXL:	HEADER    MOTOR PROTEIN                           21-JUL-14   4QXL              
2GQT:	HEADER    OXIDOREDUCTASE                          21-APR-06   2GQT              
4QXB:	HEADER    OXIDOREDUCTASE/STRUCTURAL PROTEIN       19-JUL-14   4QXB              
4PDN:	HEADER    OXIDOREDUCTASE                          19-APR-14   4PDN              
5IXH:	HEADER    UNKNOWN FUNCTION                        23-MAR-16   5IXH              
4ZUR:	HEADER    HYDROLASE/HYDROLASE INHIBITOR           17-MAY-15   4ZUR              
5D66:	HEADER    STRUCTURAL GENOMICS, UNKNOWN FUNCTION   11-AUG-15   5D66              
5IXB:	HEADER    CELL ADHESION                           23-MAR-16   5IXB              
4XUW:	HEADER    ALLERGEN                                26-JAN-15   4XUW              
3RLG:	HEADER    HYDROLASE                               19-APR-11   3RLG              
4TYZ:	HEADER    UNKNOWN FUNCTION                        09-JUL-14   4TYZ              
3AKS:	HEADER    HYDROLASE                               15-JUL-10   3AKS              
4WHS:	HEADER    OXIDOREDUCTASE                          23-SEP-14   4WHS              
3K67:	HEADER    STRUCTURAL GENOMICS, UNKNOWN FUNCTION   08-OCT-09   3K67              
1Y4M:	HEADER    MEMBRANE PROTEIN                        01-DEC-04   1Y4M              
3M3P:	HEADER    TRANSFERASE                             09-MAR-10   3M3P              
1WT6:	HEADER    TRANSFERASE                             16-NOV-04   1WT6              
2LIS:	HEADER    CELL ADHESION                           16-APR-99   2LIS              
5UDI:	HEADER    RNA BINDING PROTEIN                     27-DEC-16   5UDI              
1QV1:	HEADER    LUMINESCENT PROTEIN                     26-AUG-03   1QV1              
1WTJ:	HEADER    OXIDOREDUCTASE                          24-NOV-04   1WTJ              
2RFR:	HEADER    UNKNOWN FUNCTION                        01-OCT-07   2RFR              
1Y43:	HEADER    HYDROLASE                               30-NOV-04   1Y43              
2PVB:	HEADER    METAL BINDING PROTEIN                   02-OCT-98   2PVB              
2RFV:	HEADER    LYASE                                   02-OCT-07   2RFV              
4AK2:	HEADER    HEPARIN-BINDING PROTEIN                 21-FEB-12   4AK2              
1NC7:	HEADER    STRUCTURAL GENOMICS, UNKNOWN FUNCTION   04-DEC-02   1NC7              
3SWO:	HEADER    OXIDOREDUCTASE                          14-JUL-11   3SWO              
4M1U:	HEADER    HYDROLASE                               04-AUG-13   4M1U              
4M1X:	HEADER    UNKNOWN FUNCTION                        04-AUG-13   4M1X              
4HNO:	HEADER    HYDROLASE                               20-OCT-12   4HNO              
1LS1:	HEADER    PROTEIN TRANSPORT                       16-MAY-02   1LS1              
4NNO:	HEADER    TRANSPORT PROTEIN                       18-NOV-13   4NNO              
4UA6:	HEADER    HYDROLASE                               08-AUG-14   4UA6              
2V7F:	HEADER    RIBOSOMAL PROTEIN                       30-JUL-07   2V7F              
1MC2:	HEADER    TOXIN                                   05-AUG-02   1MC2              
5IX8:	HEADER    TRANSPORT PROTEIN                       23-MAR-16   5IX8              
2V9V:	HEADER    TRANSCRIPTION                           27-AUG-07   2V9V              
1I4U:	HEADER    TRANSPORT PROTEIN                       23-FEB-01   1I4U              
4DJA:	HEADER    LYASE                                   01-FEB-12   4DJA              
3K1U:	HEADER    HYDROLASE                               28-SEP-09   3K1U              
1T9I:	HEADER    HYDROLASE/DNA                           17-MAY-04   1T9I              
2BWR:	HEADER    LECTIN                                  18-JUL-05   2BWR              
2ZOU:	HEADER    CELL ADHESION                           07-JUN-08   2ZOU              
5IN4:	HEADER    LYASE/INHIBITOR                         07-MAR-16   5IN4              
4JJJ:	HEADER    HYDROLASE                               07-MAR-13   4JJJ              
4JCC:	HEADER    TRANSPORT PROTEIN                       21-FEB-13   4JCC              
4JJA:	HEADER    STRUCTURAL GENOMICS, UNKNOWN FUNCTION   07-MAR-13   4JJA              
3LHC:	HEADER    ANTIVIRAL PROTEIN                       21-JAN-10   3LHC              
1VR7:	HEADER    LYASE                                   15-FEB-05   1VR7              
3LHI:	HEADER    HYDROLASE                               22-JAN-10   3LHI              
3LHN:	HEADER    LIPID BINDING PROTEIN                   22-JAN-10   3LHN              
3LHQ:	HEADER    TRANSCRIPTION                           22-JAN-10   3LHQ              
1FYE:	HEADER    HYDROLASE                               29-SEP-00   1FYE              
1P1X:	HEADER    LYASE                                   14-APR-03   1P1X              
4E3Y:	HEADER    HYDROLASE                               11-MAR-12   4E3Y              
4LRT:	HEADER    LYASE/OXIDOREDUCTASE                    20-JUL-13   4LRT              
4LRU:	HEADER    LYASE                                   20-JUL-13   4LRU              
1JYK:	HEADER    TRANSFERASE                             12-SEP-01   1JYK              
4B8X:	HEADER    TRANSCRIPTION                           31-AUG-12   4B8X              
5HOC:	HEADER    TRANSCRIPTION                           19-JAN-16   5HOC              
2XRY:	HEADER    LYASE                                   24-SEP-10   2XRY              
1JY2:	HEADER    BLOOD CLOTTING                          10-SEP-01   1JY2              
1TBF:	HEADER    HYDROLASE                               20-MAY-04   1TBF              
4JTM:	HEADER    PROTEIN TRANSPORT                       23-MAR-13   4JTM              
4NMW:	HEADER    HYDROLASE                               15-NOV-13   4NMW              
5GNF:	HEADER    UNKNOWN FUNCTION                        20-JUL-16   5GNF              
5GNG:	HEADER    HYDROLASE                               20-JUL-16   5GNG              
2VHK:	HEADER    PLANT PROTEIN                           21-NOV-07   2VHK              
5L74:	HEADER    SIGNALING PROTEIN                       01-JUN-16   5L74              
4B89:	HEADER    TRANSCRIPTION                           26-AUG-12   4B89              
5INB:	HEADER    HYDROLASE/PROTEIN BINDING               07-MAR-16   5INB              
1X54:	HEADER    LIGASE                                  15-MAY-05   1X54              
1SH8:	HEADER    STRUCTURAL GENOMICS, UNKNOWN FUNCTION   25-FEB-04   1SH8              
3MXN:	HEADER    REPLICATION                             07-MAY-10   3MXN              
2XOL:	HEADER    CHAPERONE                               18-AUG-10   2XOL              
4PXY:	HEADER    STRUCTURAL GENOMICS, UNKNOWN FUNCTION   25-MAR-14   4PXY              
2XOD:	HEADER    FLAVOPROTEIN                            14-AUG-10   2XOD              
3POH:	HEADER    HYDROLASE                               22-NOV-10   3POH              
1T92:	HEADER    PROTEIN TRANSPORT                       14-MAY-04   1T92              
4F2E:	HEADER    METAL TRANSPORT                         07-MAY-12   4F2E              
